u,v,weight
author_1068,author_122437,2.0
author_1069,author_1088,1.0
author_1069,author_6438,0.5
author_1069,author_6471,1.0
author_1069,author_29423,0.25
author_1069,author_33205,0.3333333333333333
author_1069,author_33691,0.25
author_1069,author_52767,0.25
author_1069,author_52769,0.25
author_1069,author_56904,0.25
author_1069,author_112105,0.3333333333333333
author_1069,author_116868,0.5
author_1069,author_121558,2.0
author_1069,author_158797,0.25
author_1069,author_213183,2.0
author_1071,author_1072,0.5333333333333333
author_1071,author_1300,0.8333333333333333
author_1071,author_1301,1.4166666666666665
author_1071,author_1303,0.8333333333333333
author_1071,author_9835,3.0
author_1071,author_12910,0.3333333333333333
author_1071,author_13132,10.116666666666669
author_1071,author_18002,1.3333333333333333
author_1071,author_19810,1.0333333333333332
author_1071,author_29171,0.6666666666666666
author_1071,author_40729,0.5333333333333333
author_1071,author_61401,0.5
author_1071,author_69549,0.5
author_1071,author_87469,1.5
author_1071,author_88964,0.8333333333333333
author_1071,author_92725,0.5
author_1071,author_117281,0.25
author_1071,author_132153,0.3333333333333333
author_1071,author_184018,1.0
author_1071,author_205976,1.0
author_1071,author_205978,1.0
author_1071,author_208491,0.3333333333333333
author_1072,author_13132,0.3333333333333333
author_1072,author_15141,0.2
author_1072,author_19810,0.3333333333333333
author_1079,author_1080,1.0
author_1079,author_1082,1.0
author_1080,author_1082,1.0
author_1080,author_19861,1.5
author_1080,author_27039,1.5
author_1080,author_34914,0.5
author_1082,author_7371,1.5
author_1082,author_7373,2.5
author_1082,author_19840,1.0
author_1082,author_27031,0.3333333333333333
author_1085,author_12480,3.5
author_1085,author_12918,1.0
author_1085,author_16918,1.25
author_1085,author_16919,0.5833333333333333
author_1085,author_23737,1.8333333333333333
author_1085,author_30974,0.3333333333333333
author_1085,author_31398,1.45
author_1085,author_31399,3.283333333333333
author_1085,author_32072,0.7
author_1085,author_32736,0.5
author_1085,author_35197,0.5
author_1085,author_56487,3.1666666666666665
author_1085,author_67195,1.7833333333333332
author_1085,author_79488,1.6666666666666665
author_1085,author_80953,0.3333333333333333
author_1085,author_80954,0.5
author_1085,author_80956,0.6666666666666666
author_1085,author_81086,2.333333333333333
author_1085,author_93517,0.45
author_1085,author_94164,0.25
author_1085,author_94172,0.5
author_1085,author_103230,0.9166666666666665
author_1085,author_103231,0.3333333333333333
author_1085,author_104445,0.3333333333333333
author_1085,author_114651,0.25
author_1085,author_131147,0.3333333333333333
author_1085,author_142025,3.0
author_1085,author_158978,0.6666666666666666
author_1085,author_165661,0.25
author_1085,author_168009,0.3333333333333333
author_1085,author_177495,2.5
author_1085,author_201277,0.25
author_1091,author_1093,3.8333333333333335
author_1091,author_4181,0.75
author_1091,author_4182,0.8333333333333333
author_1091,author_12145,1.5
author_1091,author_14702,1.0
author_1091,author_20388,1.0
author_1091,author_25822,0.3333333333333333
author_1091,author_28590,0.5
author_1093,author_4182,0.3333333333333333
author_1093,author_12131,1.0
author_1093,author_12145,0.5
author_1093,author_14550,1.0
author_1093,author_14702,1.0
author_1093,author_20388,1.0
author_1093,author_22774,0.8333333333333333
author_1093,author_24172,0.8333333333333333
author_1093,author_37367,2.75
author_1093,author_46405,1.5
author_1093,author_75755,0.5
author_1093,author_76998,0.5
author_1093,author_84221,1.5
author_1093,author_172687,0.7
author_1093,author_172692,0.7
author_1109,author_9373,0.3333333333333333
author_1109,author_19833,0.3333333333333333
author_1109,author_19835,0.3333333333333333
author_1113,author_7215,1.5
author_1113,author_13191,0.5
author_1113,author_17518,2.0
author_1113,author_42594,1.0
author_1113,author_105196,0.25
author_1113,author_105746,3.0
author_1221,author_1222,1.0
author_1221,author_1223,1.0
author_1222,author_1223,1.0
author_1222,author_43268,1.5
author_1222,author_43270,1.5
author_1223,author_41049,0.5
author_1229,author_1369,0.2
author_1229,author_28732,0.2
author_1229,author_80450,0.2
author_1229,author_91977,0.2
author_1240,author_1242,0.3333333333333333
author_1240,author_1243,0.5333333333333333
author_1240,author_20467,0.2
author_1240,author_21380,0.25
author_1240,author_21869,0.25
author_1240,author_21872,0.25
author_1240,author_74810,0.2
author_1240,author_74811,0.2
author_1242,author_1243,3.866666666666667
author_1242,author_1264,0.6666666666666666
author_1242,author_10001,0.6666666666666666
author_1242,author_20464,0.5277777777777778
author_1242,author_20465,0.16666666666666666
author_1242,author_20467,0.41666666666666663
author_1242,author_21379,0.5333333333333333
author_1242,author_21380,0.7833333333333332
author_1242,author_21868,0.25
author_1242,author_21869,0.5
author_1242,author_21872,0.75
author_1242,author_30691,1.1666666666666665
author_1242,author_31821,0.25
author_1242,author_31823,0.5
author_1242,author_38590,0.25
author_1242,author_46474,1.0833333333333333
author_1242,author_48524,0.3333333333333333
author_1242,author_50885,0.25
author_1242,author_60285,0.6111111111111112
author_1242,author_65701,1.7777777777777777
author_1242,author_65702,0.6666666666666666
author_1242,author_65703,2.2777777777777777
author_1242,author_82096,0.25
author_1242,author_86473,0.25
author_1242,author_87345,0.2777777777777778
author_1242,author_87351,0.5277777777777778
author_1242,author_95157,0.5833333333333333
author_1242,author_135969,0.3611111111111111
author_1242,author_135970,0.19444444444444442
author_1242,author_135973,0.19444444444444442
author_1242,author_135974,0.19444444444444442
author_1242,author_135975,0.19444444444444442
author_1242,author_135976,0.19444444444444442
author_1242,author_138531,0.2777777777777778
author_1242,author_146189,0.45
author_1242,author_157679,0.16666666666666666
author_1242,author_182120,0.5
author_1242,author_182121,0.5
author_1243,author_1264,0.3333333333333333
author_1243,author_10001,0.3333333333333333
author_1243,author_20467,0.45
author_1243,author_21379,0.2
author_1243,author_21380,0.7833333333333332
author_1243,author_30691,1.1666666666666665
author_1243,author_31823,0.25
author_1243,author_38590,0.25
author_1243,author_46474,0.5833333333333333
author_1243,author_65703,0.16666666666666666
author_1243,author_74810,0.7833333333333332
author_1243,author_74811,0.45
author_1243,author_82096,0.5
author_1243,author_86473,0.25
author_1243,author_157679,0.16666666666666666
author_1243,author_182120,0.5
author_1243,author_182121,0.5
author_1244,author_19307,0.34285714285714286
author_1244,author_30604,0.14285714285714285
author_1244,author_53402,0.34285714285714286
author_1244,author_64001,0.14285714285714285
author_1257,author_6635,1.0833333333333333
author_1257,author_12486,0.5
author_1257,author_60614,0.3333333333333333
author_1257,author_60615,0.5833333333333333
author_1257,author_81882,0.25
author_1261,author_1262,0.5833333333333333
author_1261,author_1263,0.5833333333333333
author_1261,author_1264,0.5833333333333333
author_1262,author_1263,0.5833333333333333
author_1262,author_1264,0.5833333333333333
author_1263,author_1264,0.5833333333333333
author_1263,author_51027,0.8333333333333333
author_1263,author_51028,0.8333333333333333
author_1264,author_10001,0.6666666666666666
author_1264,author_42547,0.25
author_1264,author_48186,0.39285714285714285
author_1264,author_48188,0.39285714285714285
author_1264,author_48189,0.14285714285714285
author_1267,author_32897,0.4
author_1267,author_52068,0.4
author_1267,author_52072,0.4
author_1270,author_1271,1.5333333333333332
author_1270,author_1272,0.7
author_1270,author_1273,0.45
author_1270,author_10027,0.75
author_1270,author_34603,1.0
author_1270,author_41949,0.5
author_1270,author_58651,0.3333333333333333
author_1270,author_59480,0.5
author_1270,author_115748,0.3333333333333333
author_1271,author_1272,0.45
author_1271,author_1273,0.7
author_1271,author_10027,0.75
author_1271,author_19399,0.5
author_1271,author_34601,0.25
author_1271,author_34603,0.75
author_1271,author_41949,0.5
author_1271,author_58651,0.3333333333333333
author_1271,author_59480,0.5
author_1271,author_86875,0.3333333333333333
author_1271,author_86876,0.3333333333333333
author_1271,author_115748,0.3333333333333333
author_1272,author_1273,0.45
author_1272,author_10027,0.75
author_1272,author_34601,0.25
author_1272,author_34603,0.5
author_1273,author_10027,0.5
author_1273,author_34601,0.25
author_1300,author_1301,0.8333333333333333
author_1300,author_1303,0.3333333333333333
author_1301,author_1303,0.3333333333333333
author_1301,author_2047,0.2
author_1301,author_10748,0.5
author_1301,author_10965,2.533333333333333
author_1301,author_11815,0.5
author_1301,author_12910,1.0
author_1301,author_13132,0.5833333333333333
author_1301,author_15147,0.6666666666666666
author_1301,author_15148,0.6666666666666666
author_1301,author_18002,0.3333333333333333
author_1301,author_21953,0.6666666666666666
author_1301,author_28590,0.6666666666666666
author_1301,author_32690,0.5
author_1301,author_35385,0.25
author_1301,author_40608,0.5
author_1301,author_47385,0.2
author_1301,author_48295,0.3333333333333333
author_1301,author_51692,0.6666666666666666
author_1301,author_80869,0.3333333333333333
author_1301,author_84351,0.2
author_1301,author_90416,0.9833333333333334
author_1301,author_90553,0.45
author_1301,author_117281,1.3166666666666664
author_1301,author_117282,0.4
author_1334,author_67043,2.0
author_1359,author_10688,2.0
author_1359,author_13237,1.0
author_1369,author_28732,0.2
author_1369,author_37713,1.0
author_1369,author_80450,1.0333333333333332
author_1369,author_91977,0.7
author_1378,author_1379,1.3333333333333333
author_1379,author_4140,1.0
author_1379,author_6438,0.5
author_1379,author_6439,0.5
author_1379,author_6566,0.5
author_1379,author_13623,0.5
author_1379,author_13657,0.5
author_1379,author_43263,1.5
author_1379,author_46762,0.5
author_1429,author_1430,1.0595238095238095
author_1429,author_1431,1.0595238095238095
author_1429,author_1433,1.0595238095238095
author_1429,author_1434,1.0595238095238095
author_1429,author_12095,0.14285714285714285
author_1429,author_12098,0.14285714285714285
author_1429,author_13221,0.16666666666666666
author_1430,author_1431,1.0595238095238095
author_1430,author_1433,1.0595238095238095
author_1430,author_1434,1.0595238095238095
author_1430,author_12095,0.14285714285714285
author_1430,author_12098,0.14285714285714285
author_1430,author_13221,0.16666666666666666
author_1431,author_1433,1.0595238095238095
author_1431,author_1434,1.0595238095238095
author_1431,author_10674,0.45
author_1431,author_12095,1.6428571428571428
author_1431,author_12098,4.535714285714286
author_1431,author_13221,0.16666666666666666
author_1431,author_13650,1.5
author_1431,author_38109,0.39285714285714285
author_1431,author_68455,0.39285714285714285
author_1431,author_76324,2.592857142857143
author_1431,author_91969,0.45
author_1431,author_91970,0.45
author_1431,author_106212,0.2
author_1433,author_1434,1.0595238095238095
author_1433,author_12095,0.14285714285714285
author_1433,author_12098,0.14285714285714285
author_1433,author_13221,0.16666666666666666
author_1434,author_12095,0.14285714285714285
author_1434,author_12098,1.1428571428571428
author_1434,author_13221,0.41666666666666663
author_1435,author_1436,1.0
author_1436,author_13457,0.25
author_1436,author_16270,0.25
author_1436,author_39325,0.3333333333333333
author_1436,author_57879,4.5
author_1436,author_113405,0.25
author_1436,author_113408,0.25
author_1436,author_167637,0.3333333333333333
author_1708,author_1710,5.25
author_1708,author_1712,1.0833333333333333
author_1708,author_4308,1.5833333333333333
author_1708,author_30051,0.6666666666666666
author_1708,author_52157,0.3333333333333333
author_1708,author_57927,0.6666666666666666
author_1708,author_57930,0.3333333333333333
author_1708,author_64412,0.9166666666666666
author_1708,author_71131,0.6666666666666666
author_1708,author_164076,0.25
author_1708,author_164077,0.25
author_1708,author_164078,0.25
author_1708,author_164079,0.25
author_1710,author_1712,1.0833333333333333
author_1710,author_4308,1.5833333333333333
author_1710,author_25884,0.5
author_1710,author_30051,0.6666666666666666
author_1710,author_52157,0.3333333333333333
author_1710,author_57927,0.6666666666666666
author_1710,author_57930,0.3333333333333333
author_1710,author_64412,0.9166666666666666
author_1710,author_71131,0.6666666666666666
author_1712,author_4308,0.25
author_1712,author_15001,0.3333333333333333
author_1712,author_15002,0.3333333333333333
author_1712,author_30051,0.3333333333333333
author_1712,author_64412,0.25
author_1892,author_3086,1.0
author_1892,author_3087,1.0
author_1892,author_8336,0.5
author_1892,author_33069,0.5
author_1947,author_1949,1.25
author_1947,author_1951,0.75
author_1947,author_5418,0.5
author_1947,author_68945,1.0
author_1949,author_1951,0.25
